Class ID,Recognition filename,Detection filename,Comment
87,087/03.png,train/0641.png,
88,088/05.png,train/0642.png,
88,088/06.png,train/0643.png,
88,088/07.png,train/0644.png,
88,088/08.png,test/0213.png,
88,088/09.png,test/0214.png,
88,088/10.png,test/0215.png,
88,088/01.png,train/0645.png,
88,088/02.png,train/0646.png,
88,088/03.png,train/0647.png,
88,088/04.png,train/0649.png,
89,089/02.png,train/0650.png,
89,089/03.png,train/0651.png,
89,089/04.png,train/0652.png,
89,089/05.png,train/0653.png,
89,089/06.png,train/0654.png,
89,089/07.png,test/0216.png,
89,089/08.png,test/0217.png,
89,089/09.png,test/0218.png,
89,089/10.png,train/0655.png,
89,089/01.png,train/0657.png,
90,090/01.png,train/0658.png,
90,090/04.png,train/0659.png,
90,090/05.png,train/0660.png,
90,090/02.png,train/0661.png,
90,090/06.png,train/0662.png,
90,090/07.png,train/0663.png,
90,090/03.png,train/0664.png,
90,090/08.png,test/0219.png,
90,090/09.png,test/0220.png,
90,090/10.png,test/0221.png,
91,091/04.png,train/0667.png,
91,091/05.png,train/0668.png,
91,091/06.png,train/0669.png,
91,091/01.png,train/0670.png,
91,091/07.png,train/0671.png,
91,091/08.png,train/0672.png,
91,091/09.png,train/0673.png,
91,091/10.png,train/0674.png,
91,091/02.png,train/0675.png,
91,091/03.png,test/0222.png,
92,092/01.png,test/0223.png,
92,092/03.png,test/0224.png,
92,092/04.png,train/0677.png,
92,092/05.png,train/0678.png,
92,092/02.png,train/0679.png,
92,092/06.png,train/0680.png,
92,092/07.png,train/0681.png,
92,092/08.png,train/0682.png,
92,092/09.png,train/0683.png,
92,092/10.png,train/0685.png,
93,093/01.png,train/0686.png,
93,093/02.png,test/0225.png,
93,093/05.png,test/0226.png,
93,093/03.png,test/0227.png,
93,093/06.png,train/0687.png,
93,093/07.png,train/0688.png,
93,093/08.png,test/0249.png,
93,093/09.png,train/0689.png,
93,093/10.png,train/0690.png,
93,093/04.png,train/0692.png,
94,094/01.png,train/0693.png,
94,094/02.png,train/0694.png,
94,094/03.png,train/0695.png,
94,094/04.png,test/0228.png,
94,094/05.png,test/0229.png,
94,094/06.png,test/0230.png,
94,094/07.png,train/0696.png,
94,094/08.png,train/0697.png,
94,094/09.png,train/0698.png,
94,094/10.png,train/0700.png,
95,095/02.png,train/0701.png,
95,095/03.png,train/0702.png,
95,095/04.png,train/0703.png,
95,095/05.png,train/0704.png,
95,095/06.png,train/0705.png,
95,095/07.png,test/0231.png,
95,095/08.png,test/0232.png,
95,095/09.png,test/0233.png,
95,095/10.png,train/0706.png,
95,095/01.png,train/0707.png,
96,096/05.png,train/0708.png,
96,096/06.png,train/0709.png,
96,096/07.png,train/0710.png,
96,096/08.png,train/0711.png,
96,096/01.png,train/0712.png,
96,096/09.png,train/0713.png,
96,096/10.png,test/0250.png,
96,096/02.png,test/0235.png,
96,096/03.png,test/0236.png,
96,096/04.png,test/0238.png,
97,097/03.png,train/0714.png,
97,097/04.png,train/0715.png,
97,097/05.png,train/0716.png,
97,097/06.png,train/0717.png,
97,097/07.png,train/0718.png,
97,097/08.png,train/0719.png,
97,097/09.png,train/0720.png,
97,097/01.png,train/0721.png,
97,097/10.png,train/0722.png,
97,097/02.png,test/0240.png,
98,098/01.png,test/0241.png,
98,098/03.png,test/0242.png,
98,098/04.png,train/0723.png,
98,098/05.png,train/0724.png,
98,098/06.png,train/0725.png,
98,098/02.png,train/0726.png,
98,098/07.png,train/0727.png,
98,098/08.png,train/0728.png,
98,098/09.png,train/0729.png,
98,098/10.png,train/0731.png,
99,099/03.png,train/0732.png,
99,099/04.png,test/0243.png,
99,099/01.png,test/0244.png,
99,099/05.png,test/0245.png,
99,099/06.png,train/0733.png,
99,099/07.png,train/0734.png,
99,099/08.png,train/0735.png,
99,099/09.png,train/0736.png,
99,099/10.png,train/0737.png,
99,099/02.png,train/0739.png,
100,100/01.png,train/0740.png,
100,100/02.png,train/0741.png,
100,100/03.png,train/0742.png,
100,100/04.png,test/0246.png,
100,100/05.png,test/0247.png,
100,100/06.png,test/0248.png,
100,100/07.png,train/0743.png,
100,100/08.png,train/0744.png,
100,100/09.png,train/0745.png,
100,100/10.png,train/0001.png,
